n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
18	5.11111	2.5	17.8889	7.61111	92	45	322	137	107	0.352941	0.108333	48	2.82353	7	10	10	19	9	0	0	8.01915	35.6667	98.6333	-3.59129	39	107.667	54.1667	70.5	257.978	-4.27518	26	26	26	153	93	2.29412	2	1.29412	1	4	2.11765	1	2	1.35294	1	4	2.29412	1	2	0.779412	0.25	1	0.661765	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
21	4.95238	2.38095	15.9048	6.66667	104	50	334	140	158	0.35	0.0760234	70	3.5	9	12	9	22	9	2	0	4.86862	52.6667	164.133	-4.1109	36	146.667	79.3333	86.4444	411.644	-5.45451	33	33	33	200	154	1.8	2	1.1	1	4	1.75	1	2	1.15	1	4	1.8	1	2	0.7875	0.25	1	0.7125	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	6	3.45	27.7	15.35	120	69	554	307	130	0.473684	0.150327	45	2.36842	2	18	2	21	7	1	0	6.80653	43.3333	132.278	-3.76772	55	133	70	85.8	392.467	-3.93725	35	35	35	188	128	2.89474	3	1.57895	1	5	2	1	5	2.15789	1	6	2.89474	1	5	1.42456	0.4	1	0.645614	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.30769	2.73077	18.5385	8.80769	138	71	482	229	256	0.28	0.0724638	77	3.08	0	27	0	27	10	2	0	12.6743	85.3333	325	-4.73344	75	225	103	124.41	830.4	-5.20532	41	41	41	307	201	3	3	1.76	1	5	2.48	1	3	1.96	1	5	3	1	3	0.969333	0.4	1	0.641333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.625	3.3125	23.625	13.6875	90	53	378	219	75	0.333333	0.175824	28	1.86667	10	17	10	17	6	1	0	3.67228	25	61.0333	-3.20005	32	85	47.1667	57.5625	187	-3.87574	26	26	26	115	80	2.13333	2	1.13333	1	4	1.8	1	3	1.4	1	4	2.13333	1	3	1.02778	0.25	1	0.627778	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.07692	2.92308	17.5385	9.69231	66	38	228	126	45	0.416667	0.181818	22	1.83333	2	7	7	14	5	0	0	2.29594	15	30.4333	-2.71905	23	56	35	40.7692	91	-3.45934	19	19	19	78	60	1.91667	2	1.16667	1	3	1.5	1	2	1.41667	1	4	1.91667	1	2	1.09722	0.5	1	0.680556	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
12	4.33333	1.91667	12.3333	4.41667	52	23	148	53	40	0.363636	0.111111	28	2.54545	5	8	5	8	7	0	0	2.01118	13.3333	25.2222	-2.65489	17	47.6667	29.5	34.4722	65	-3.80373	15	15	15	66	50	1.54545	1	1	1	3	1.54545	1	1	1	1	3	1.54545	1	1	0.757576	0.333333	1	0.757576	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	5.68421	3.36842	22.4211	13.2632	108	64	426	252	117	0.277778	0.139706	36	2	13	20	6	20	6	3	0	7.26587	39	112.356	-3.67932	42	120	61.6667	75.193	324	-4.33333	34	34	34	156	107	2.33333	2	1.16667	1	4	2	1	3	1.33333	1	5	2.33333	1	3	0.865741	0.25	1	0.600926	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.52381	3.04762	21.0476	10.9524	116	64	442	230	152	0.2	0.111111	45	2.25	3	20	3	22	7	2	0	14.3298	50.6667	158.267	-4.02743	73	146.667	70.1667	87.9683	436.578	-3.52566	35	35	35	197	126	3.65	3	1.6	1	7	3.25	1	3	1.65	1	8	3.65	1	2	0.664286	0.2	1	0.544286	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.85714	2.28571	15.0476	6.09524	102	48	316	128	159	0.35	0.0701754	51	2.55	1	9	9	22	7	4	0	8.17198	53	163.489	-4.14507	54	146.667	62.8333	82.5714	407.489	-4.59056	33	33	33	176	106	2.7	3	1.6	1	4	2.05	1	3	1.85	1	5	2.7	1	2	1.05	0.5	1	0.660833	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	6.32258	3.80645	29.6129	18.3871	196	118	918	570	367	0.2	0.0960591	70	2.33333	5	32	5	32	8	5	0	18.6673	122.333	546.833	-5.23139	107	320	135.333	166.946	1580.8	-5.35724	61	61	61	402	262	3.56667	3	1.66667	1	6	3.03333	1	3	1.83333	1	7	3.56667	1	3	0.780556	0.2	1	0.551825	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.29412	3.05882	19.1765	11.5294	90	52	326	196	91	0.25	0.133333	32	2	9	18	9	18	6	1	0	6.09014	30.3333	77.5667	-3.44415	37	96	53.3333	62.549	219.4	-3.98321	27	27	27	131	96	2.3125	2	1.25	1	4	1.9375	1	2	1.375	1	5	2.3125	1	2	0.864583	0.333333	1	0.61875	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	5.54839	2.96774	21.0968	11.2258	172	92	654	348	379	0.366667	0.0665025	106	3.53333	21	32	15	32	10	6	0	10.2972	126.333	562.444	-5.32694	66	320	156	160.065	1465.6	-6.63477	55	55	55	402	330	2.2	2	1.23333	1	4	1.86667	1	3	1.43333	1	4	2.2	1	3	0.947222	0.25	1	0.647222	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.46154	2.96154	19.9231	10.6538	142	77	518	277	254	0.28	0.0797101	58	2.32	10	21	10	21	7	7	0	11.3383	84.6667	315.189	-4.769	72	225	95.8333	116.987	843.6	-5.26773	48	48	48	262	179	2.88	2	1.4	1	5	2.48	1	2	1.52	1	6	2.88	1	2	0.796	0.25	1	0.565333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	6.38095	4.28571	33.9048	27.5238	134	90	712	578	143	0.3	0.163743	35	1.75	10	22	10	22	6	5	0	4.46465	47.6667	145.811	-3.94748	55	146.667	79.5	90.3175	473.978	-4.21049	43	43	43	180	140	2.75	2	1.35	1	5	2.35	1	3	1.5	1	5	2.75	1	3	0.839167	0.2	1	0.575833	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	5.25926	2.66667	17.9259	8.2963	142	72	484	224	280	0.269231	0.0666667	72	2.76923	13	28	13	28	8	9	0	14.2056	93.3333	369.044	-4.85845	84	242.667	95.3333	121.457	928.667	-5.20662	50	50	50	271	171	3.23077	4	1.80769	1	5	2.80769	1	4	1.88462	1	6	3.23077	1	2	0.776923	0.2	1	0.616667	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.5	15.5556	7.61111	88	45	280	137	109	0.235294	0.0916667	37	2.17647	10	12	10	19	7	2	0	4.21793	36.3333	96.4889	-3.69885	39	107.667	52.6667	65.4444	252.067	-4.32502	27	27	27	139	90	2.29412	2	1.35294	1	4	2.11765	1	2	1.35294	1	5	2.29412	1	1	0.715686	0.333333	1	0.680392	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.66667	3.16667	23.2222	11.9444	102	57	418	215	102	0.294118	0.15	36	2.11765	2	19	2	7	6	1	0	5.26731	34	93.7444	-3.51161	45	107.667	54.5	69.7593	272.756	-3.79446	30	30	30	147	93	2.64706	2	1.47059	1	5	2.35294	1	2	1.52941	1	6	2.64706	1	2	0.788235	0.333333	1	0.660784	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4	2	10.4444	4.88889	36	18	94	44	18	0.125	0.142857	14	1.75	4	8	4	10	5	0	0	1.33014	6	8.51111	-2.05664	15	26.6667	18	20.963	24.2222	-2.3705	11	11	11	36	28	1.875	2	1.125	1	3	1.875	1	2	1.125	1	3	1.875	1	1	0.6875	0.333333	1	0.6875	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
24	5.75	3.04167	23.4167	11.2083	138	73	562	269	207	0.26087	0.103896	60	2.6087	1	7	14	25	7	7	0	14.3047	69	242.689	-4.42919	67	191.667	80.5	106.542	677.222	-4.79054	46	46	46	215	136	2.91304	2	1.43478	1	5	2.56522	1	3	1.56522	1	5	2.91304	1	2	0.794203	0.2	1	0.57971	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.2381	2.7619	18.4762	9.2381	110	58	388	194	155	0.25	0.0935673	47	2.35	20	22	20	22	8	2	0	5.69007	51.6667	158.711	-4.10116	57	146.667	69.8333	86.4444	424.111	-4.35403	33	33	33	195	128	2.85	2	1.55	1	4	2.5	1	2	1.65	1	5	2.85	1	2	0.804167	0.25	1	0.599167	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5	2.58333	18.3333	8.41667	60	31	220	101	36	0.272727	0.2	25	2.27273	0	13	0	6	6	0	0	5.97608	12	24.5556	-2.42162	30	47.6667	28.3333	36.3333	69.6222	-2.11729	17	17	17	66	42	2.72727	2	1.36364	1	5	2.45455	1	2	1.45455	1	5	2.72727	1	2	0.783333	0.2	1	0.601515	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
17	6.23529	4	31.1765	20.7059	106	68	530	352	83	0.1875	0.209524	29	1.8125	8	18	8	18	6	1	0	7.18475	27.6667	72.0444	-3.25954	52	96	56.5	65.8824	240.2	-2.83901	31	31	31	132	100	3.25	2	1.25	1	7	3.0625	1	2	1.25	1	7	3.25	1	1	0.563095	0.142857	1	0.521429	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.24138	2.62069	17.8621	8.2069	152	76	518	238	330	0.392857	0.0598291	82	2.92857	3	23	23	30	9	8	0	11.2345	110	459.656	-5.1307	87	280	109.667	138.23	1156	-5.67647	51	51	51	317	205	3.10714	3	1.78571	1	5	2.67857	1	3	1.89286	1	6	3.10714	1	2	0.789881	0.333333	1	0.643452	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.53333	16.2667	7.33333	74	38	244	110	68	0.285714	0.128205	38	2.71429	9	16	9	16	6	1	0	3.82215	22.6667	50.9	-3.17708	27	74.6667	50	50.0889	142.044	-3.99947	22	22	22	102	97	1.92857	2	1.07143	1	3	1.92857	1	2	1.07143	1	3	1.92857	1	1	0.654762	0.333333	1	0.654762	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.04762	2.57143	17.0476	8.38095	106	54	358	176	157	0.35	0.0818713	51	2.55	15	22	15	22	8	5	0	4.76971	52.3333	159.256	-4.14697	51	146.667	73.8333	83.6508	415.8	-4.69157	35	35	35	179	141	2.55	2	1.3	1	5	2.3	1	2	1.4	1	5	2.55	1	2	0.7825	0.25	1	0.6025	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.93333	3.3	24.5333	12.7667	178	99	736	383	346	0.275862	0.0846561	103	3.55172	14	17	14	17	9	3	0	11.4365	115.333	501.444	-5.15043	64	299.667	152.333	162.267	1376.4	-6.35222	53	53	53	405	320	2.2069	2	1.17241	1	4	2.10345	1	2	1.24138	1	4	2.2069	1	2	0.75	0.25	1	0.635057	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.66667	2.4	14.2667	7.33333	70	36	214	110	70	0.428571	0.102564	30	2.14286	8	16	8	16	6	2	0	2.34393	23.3333	51.8222	-3.2413	28	74.6667	42.6667	48.8889	138.133	-3.97061	22	22	22	99	75	2	2	1.14286	1	3	1.5	1	3	1.5	1	4	2	1	3	1.16667	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5	2.5	16.2222	6.94444	90	45	292	125	108	0.411765	0.1	61	3.58824	10	19	8	10	8	0	0	4.74377	36	98.1444	-3.63387	31	107.667	74.3333	69.3704	255.022	-4.80084	26	26	26	153	153	1.82353	1	1	1	3	1.76471	1	2	1.05882	1	3	1.82353	1	2	0.754902	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
22	5.36364	2.68182	19.6364	8.59091	118	59	432	189	172	0.333333	0.0947368	69	3.28571	8	11	11	23	9	1	0	7.49971	57.3333	186.789	-4.195	42	161	88	96.4848	496.8	-5.33895	35	35	35	226	175	2	2	1.04762	1	4	1.85714	1	2	1.14286	1	4	2	1	2	0.789683	0.25	1	0.630952	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.66667	16.2667	8.53333	74	40	244	128	68	0.357143	0.128205	28	2	2	16	2	16	6	1	0	3.55025	22.6667	50.9	-3.17708	33	74.6667	42.3333	50.0889	142.044	-3.49604	22	22	22	102	74	2.35714	3	1.5	1	4	2.07143	1	3	1.64286	1	4	2.35714	1	2	0.892857	0.333333	1	0.684524	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5	2.375	15.6667	6.20833	120	57	376	149	216	0.478261	0.0649351	92	4	8	25	3	8	10	2	0	6.11265	72	253.444	-4.52263	60	191.667	105.167	108.125	627.222	-5.25733	37	37	37	262	214	2.6087	3	1.78261	1	4	2.26087	1	3	2	1	5	2.6087	1	3	1.01812	0.5	1	0.732609	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.65217	3.04348	21.7391	10.3478	130	70	500	238	188	0.318182	0.104762	71	3.22727	6	9	9	24	7	4	0	9.55098	62.6667	210.556	-4.3187	51	176	99.8333	100.783	587.467	-5.15725	41	41	41	225	202	2.31818	2	1.18182	1	4	2.13636	1	2	1.27273	1	4	2.31818	1	2	0.757576	0.25	1	0.598485	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.58621	2.82759	21.7931	10.069	162	82	632	292	325	0.392857	0.0740741	86	3.07143	4	13	4	30	7	9	0	9.09373	108.333	445.078	-5.13504	77	280	114.667	137.425	1197.67	-5.86581	55	55	60	314	210	2.75	3	1.53571	1	4	2.03571	1	4	1.96429	1	6	2.75	1	3	1.125	0.333333	1	0.627381	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.72414	3.17241	23.0345	12.7586	166	92	668	370	323	0.357143	0.0797721	76	2.71429	14	22	22	30	7	9	0	8.62796	107.667	440.989	-5.12705	81	280	130	139.218	1214.33	-5.71063	56	56	56	309	264	2.89286	3	1.71429	1	4	2.25	1	3	1.92857	1	5	2.89286	1	3	0.991071	0.333333	1	0.6375	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	6.06452	3.41935	26.3226	14.129	188	106	816	438	371	0.2	0.0862069	111	3.7	8	12	12	32	9	6	0	12.3301	123.667	547.2	-5.28664	104	320	177.5	165.226	1542.4	-5.49991	58	58	58	413	387	3.46667	3	2	1	6	3.16667	1	3	2.1	1	6	3.46667	1	2	0.784444	0.333333	1	0.643333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.18919	2.48649	17.027	7.2973	192	92	630	270	570	0.361111	0.0420168	102	2.83333	0	13	13	38	9	15	0	17.6749	190	990.489	-6.03711	104	456	139.667	189.91	2432	-7.13774	71	71	71	445	250	2.88889	3	1.61111	1	5	2.16667	1	4	2.02778	1	5	2.88889	1	3	1.12917	0.333333	1	0.611574	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.92308	2.76923	16.6154	9.23077	64	36	216	120	46	0.333333	0.163636	25	2.08333	6	14	6	14	6	0	0	1.65583	15.3333	30.5	-2.77643	25	56	37.8333	40.3077	89.6	-3.27497	18	18	18	78	70	2.08333	2	1.08333	1	4	1.91667	1	2	1.25	1	4	2.08333	1	2	0.881944	0.25	1	0.631944	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
29	6.27586	3.65517	30.4828	17.7241	182	106	884	514	315	0.285714	0.102564	84	3	2	7	3	30	9	3	3	13.7976	105	447.644	-4.82096	82	280	124.667	157.816	1281	-5.53211	54	54	54	384	237	2.92857	3	1.60714	1	6	2.75	1	3	1.67857	1	6	2.92857	1	2	0.733333	0.166667	1	0.62619	0.166667	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
8	4	2.125	10.75	5.375	32	17	86	43	12	0	0.2	11	1.57143	7	9	7	9	4	0	0	1.30909	4	5.17778	-1.75788	14	21	15	17.3333	16.2	-1.73916	10	10	10	28	22	2	2	1.28571	1	3	2	1	2	1.28571	1	3	2	1	1	0.714286	0.333333	1	0.714286	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.875	2.4375	15.375	6.5625	78	39	246	105	81	0.4	0.10989	36	2.4	1	17	1	17	6	2	0	4.05207	27	64.5778	-3.35987	38	85	47.5	54.4375	173.4	-3.56922	25	25	25	110	86	2.53333	2	1.46667	1	4	1.86667	1	3	1.86667	1	5	2.53333	1	3	1.18889	0.5	1	0.671111	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.42857	2.92857	22.4286	11.2143	76	41	314	157	53	0.230769	0.19697	36	2.76923	5	15	7	15	6	0	0	3.32052	17.6667	40.5556	-2.77415	31	65	41.5	47.5	119.667	-3.10808	22	22	22	91	71	2.38462	1	1	1	6	2.38462	1	1	1	1	6	2.38462	1	1	0.611538	0.166667	1	0.611538	0.166667	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
14	5.28571	2.92857	21.5714	11.6429	74	41	302	163	54	0.307692	0.181818	26	2	2	15	10	15	6	1	0	3.74531	18	38.7222	-2.89263	32	65	38.1667	45.7857	118	-3.0379	22	22	22	88	64	2.46154	2	1.15385	1	5	2.15385	1	3	1.30769	1	5	2.46154	1	2	0.816667	0.2	1	0.598718	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.30769	2	12	5.07692	56	26	156	66	50	0.416667	0.0909091	35	2.91667	5	14	6	14	8	0	0	2.30317	16.6667	34	-2.85831	20	56	35.5	39.641	84	-3.92792	16	16	16	78	62	1.66667	1	1	1	3	1.58333	1	2	1.08333	1	3	1.66667	1	2	0.847222	0.333333	1	0.722222	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
30	5.66667	2.9	23.3333	11.3667	170	87	700	341	350	0.448276	0.0740741	120	4.13793	7	23	7	31	9	7	0	7.53788	116.667	501.389	-5.21026	69	299.667	151.167	151.078	1340.58	-6.29998	55	55	60	367	307	2.37931	3	1.41379	1	4	2	1	3	1.65517	1	5	2.37931	1	3	0.951149	0.25	1	0.674713	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.3	2.75	18.7	8.45	106	55	374	169	137	0.315789	0.104575	53	2.78947	7	13	7	21	7	2	0	6.36161	45.6667	135.833	-3.91829	40	133	73	80.8333	366.333	-4.85898	33	33	33	180	142	2.10526	2	1.10526	1	4	1.89474	1	2	1.21053	1	4	2.10526	1	2	0.811404	0.25	1	0.627193	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.66667	3.27778	21.8889	11.6111	102	59	394	209	102	0.411765	0.15	39	2.29412	8	19	8	19	6	0	0	5.80085	34	93.7	-3.51244	36	107.667	63	71.3333	272.756	-4.33941	29	29	29	153	120	2.11765	1	1	1	4	1.76471	1	3	1.35294	1	4	2.11765	1	3	1.07353	0.25	1	0.583333	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
12	5.83333	3.75	26.3333	16.4167	70	45	316	197	31	0.0909091	0.311111	18	1.63636	5	13	5	11	4	0	0	4.46932	10.3333	20.6222	-2.27548	30	47.6667	32.8333	37.6389	75.4	-2.03455	20	20	20	66	54	2.72727	1	1	1	6	2.72727	1	1	1	1	6	2.72727	1	1	0.525758	0.166667	1	0.525758	0.166667	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
11	4.90909	3.09091	17.6364	12.9091	54	34	194	142	28	0.3	0.222222	19	1.9	6	8	6	12	5	0	0	2.07933	9.33333	16.6889	-2.28467	19	40	30.5	30.9697	51.8667	-2.91592	16	16	16	55	55	1.9	1	1	1	4	1.9	1	1	1	1	4	1.9	1	1	0.658333	0.25	1	0.658333	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
15	5.6	3.33333	23.4667	13.7333	84	50	352	206	63	0.142857	0.192308	28	2	10	16	10	16	6	0	0	4.58755	21	48.2778	-3.02236	32	74.6667	47.3333	52.8	151.822	-3.46275	24	24	24	105	87	2.28571	2	1.07143	1	5	2.28571	1	2	1.07143	1	5	2.28571	1	1	0.603571	0.2	1	0.603571	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
13	5.38462	3.07692	22.6154	12.4615	70	40	294	162	43	0.333333	0.218182	24	2	5	14	10	14	6	0	0	2.84831	14.3333	30.0111	-2.61641	28	56	34.6667	41.7949	93.8	-2.89106	20	20	20	78	57	2.33333	2	1.16667	1	5	2.16667	1	2	1.25	1	5	2.33333	1	2	0.773611	0.2	1	0.620833	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
11	4.36364	2.18182	12.7273	5.81818	48	24	140	64	31	0.5	0.138889	19	1.9	1	6	6	12	5	1	0	0.583554	10.3333	17.3444	-2.48119	19	40	25.1667	29.3939	49.0667	-2.99796	15	15	15	53	41	1.9	2	1.3	1	2	1.5	1	2	1.5	1	3	1.9	1	2	1.1	0.5	1	0.733333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	6.28571	4.21429	29.7143	19.7857	88	59	416	277	47	0.384615	0.287879	21	1.61538	2	15	2	15	4	0	0	2.89635	15.6667	36.4556	-2.59475	33	65	43	49.381	129.667	-2.81019	25	25	25	91	73	2.53846	2	1.23077	1	5	2.15385	1	3	1.46154	1	5	2.53846	1	3	0.957692	0.2	1	0.598718	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
13	4.92308	2.76923	16.6154	9.23077	64	36	216	120	46	0.333333	0.163636	27	2.25	6	10	6	14	5	1	0	2.11627	15.3333	30.4667	-2.77795	23	56	40.1667	39.9487	89.6	-3.48626	19	19	19	76	76	1.91667	2	1.08333	1	3	1.83333	1	2	1.16667	1	3	1.91667	1	2	0.777778	0.333333	1	0.652778	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	6	3.41176	26.5882	13.6471	102	58	452	232	85	0.25	0.190476	53	3.3125	7	18	11	18	6	0	1	8.72318	28.3333	77.5111	-3.10464	44	96	69.1667	66.5882	235	-3.39211	29	29	29	136	136	2.75	2	1.1875	1	6	2.75	1	2	1.1875	1	6	2.75	1	1	0.575	0.166667	1	0.575	0.166667	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
22	5.18182	2.5	19.0909	8.59091	114	55	420	189	174	0.428571	0.0842105	80	3.80952	8	14	8	14	9	3	0	4.92557	58	185.244	-4.26143	41	161	94.8333	92.9545	487.6	-5.43437	35	35	35	211	192	1.95238	2	1.14286	1	4	1.7619	1	2	1.19048	1	4	1.95238	1	2	0.805556	0.25	1	0.686508	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.75	3.6875	25.125	18.1875	92	59	402	291	74	0.333333	0.186813	25	1.66667	2	13	2	17	5	2	0	3.57017	24.6667	58.2222	-3.23271	42	85	50.6667	57.5417	189.267	-3.12559	28	28	28	112	88	2.8	2	1.26667	1	4	1.86667	1	4	1.93333	1	5	2.8	1	4	1.30556	0.25	1	0.542222	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.83333	2.91667	16.8333	11.9167	58	35	202	143	37	0.545455	0.177778	19	1.72727	6	13	6	13	6	0	0	1.58445	12.3333	22.6667	-2.59052	23	47.6667	31.6667	35.2222	68.4667	-2.98106	17	17	17	66	54	2.09091	2	1.36364	1	3	1.72727	1	2	1.54545	1	3	2.09091	1	2	1.04545	0.333333	1	0.712121	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
25	5.2	2.64	17.76	8.4	130	66	444	210	235	0.458333	0.0711462	81	3.375	11	12	12	26	9	4	1	6.91478	78.3333	285.289	-4.57851	48	208	100.5	116.427	727.133	-5.93353	41	41	41	272	194	2	3	1.20833	1	3	1.70833	1	3	1.41667	1	4	2	1	2	0.986111	0.333333	1	0.677083	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
15	4.8	2.4	15.8667	7.33333	72	36	238	110	69	0.357143	0.115385	33	2.35714	7	11	7	16	7	1	0	2.40822	23	51.6889	-3.19911	24	74.6667	43.8333	49.7333	140.089	-4.28076	22	22	22	100	80	1.71429	2	1.07143	1	3	1.57143	1	2	1.14286	1	3	1.71429	1	2	0.845238	0.333333	1	0.714286	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.52381	3.14286	21.0476	12.0952	116	66	442	254	152	0.4	0.111111	41	2.05	6	22	6	22	6	4	0	4.36327	50.6667	154.878	-4.07125	43	146.667	70.8333	86.0635	436.578	-4.96145	37	37	37	183	128	2.15	2	1.3	1	3	1.8	1	3	1.5	1	3	2.15	1	2	0.983333	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.52941	2.94118	21.6471	10.1176	94	50	368	172	89	0.3125	0.152381	50	3.125	9	18	9	18	6	1	0	6.14812	29.6667	78.0556	-3.35789	36	96	64.3333	64.3137	224.6	-4.00356	28	28	28	134	126	2.25	2	1.0625	1	5	2.125	1	2	1.125	1	5	2.25	1	2	0.715625	0.2	1	0.601042	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.6	2.3	15	6.3	46	23	150	63	22	0.444444	0.214286	20	2.22222	3	11	3	11	4	1	0	0.636364	7.33333	11.3667	-2.17513	16	33	24.1667	25.6333	36.6667	-2.80746	14	14	14	43	41	1.77778	2	1.11111	1	3	1.55556	1	2	1.22222	1	3	1.77778	1	2	0.925926	0.333333	1	0.722222	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
27	5.62963	3.03704	21.037	10.2963	152	82	568	278	275	0.269231	0.0833333	63	2.42308	3	12	12	28	7	7	0	14.0993	91.6667	361.411	-4.82182	70	242.667	96.8333	127.481	964.444	-5.55994	51	51	51	290	173	2.69231	3	1.5	1	4	2.42308	1	3	1.61538	1	5	2.69231	1	2	0.798077	0.25	1	0.616026	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	3.2	2	7.6	5.6	16	10	38	28	2	0.25	0.333333	5	1.25	2	4	2	6	3	0	0	0	0.666667	0.555556	-0.894427	6	8	7.16667	7.46667	2.66667	-1.22474	5	5	5	10	10	1.5	1	1	1	2	1.5	1	1	1	1	2	1.5	1	1	0.75	0.5	1	0.75	0.5	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
